hs2012_code_upstream,hs2012_code_downstream
8435,8438
5203,5606
9110,9105
7305,8413
7225,7229
2503,2807
2708,3210
8547,8516
9110,9110
5508,9113
7407,8476
8420,4201
7219,8421
5105,6006
8482,8437
7602,8704
8445,6205
4823,4807
8445,5206
3903,5905
8112,8481
7403,8516
702,2104
5204,6206
8454,7411
7228,8463
2528,7008
7216,8303
4302,6301
1301,3307
5205,6217
7304,8454
7806,8708
7405,7408
2930,3004
5907,5904
3816,7302
5105,5905
5508,6207
8482,8405
3204,4811
7204,7206
8467,8604
7211,8407
2921,3921
1005,1104
2907,3506
7304,8706
7204,8308
7202,7229
5809,6213
808,2208
3205,6003
2941,208
7403,9110
7219,8510
7312,8607
7214,9307
9030,9022
4112,4201
5606,6307
6004,6306
5804,6215
7325,8713
5308,5701
3208,5903
3920,9112
4411,9207
6307,6308
6005,6302
8431,8440
8487,8457
7306,8908
7904,8302
9111,9101
4002,8712
8467,8479
5402,5502
8451,5407
7019,8803
2832,812
7203,7320
1513,1516
5002,6505
8460,8482
7506,8308
2807,2904
5515,9021
3102,2808
1209,1211
7212,8454
7221,8407
511,511
4404,4406
6815,6912
7306,7313
3204,3706
7226,8466
2921,3105
8437,1206
2924,3921
7220,8908
7317,7326
5407,6405
7201,7214
5201,5606
8112,8532
5209,5811
5403,6203
4702,4823
9113,9114
4803,3401
8308,6405
3905,5802
5104,6209
5205,6303
7502,8543
6112,6112
8007,7117
5507,6109
2601,7118
4013,4009
8103,8468
7226,8479
5506,5509
1802,1806
2608,3810
7407,9301
2918,3809
5101,5104
3604,3604
5112,9113
3911,3824
410,1602
3606,3406
713,1106
3502,1905
7605,8547
5202,6504
8480,8474
6307,6202
3204,3703
7407,8311
7407,8436
3203,5311
7212,7309
7020,8530
3211,3814
7415,8305
7211,8714
209,2309
8425,8604
8468,7222
7602,8705
3809,6217
5806,6209
906,906
9015,9031
7326,7226
8433,705
7004,9011
2926,4016
7409,8537
1806,1806
5201,6001
4016,8907
2204,2207
3104,1205
1515,3302
8424,3212
2823,3816
4413,6304
3910,3924
8444,5806
4016,4009
5806,6303
7901,8487
8456,8479
7223,8465
6802,2515
2929,3005
3810,8906
5302,6114
2808,3909
5404,6504
5807,6105
7229,8515
7508,7224
1005,2104
7905,7212
4010,8450
2521,6808
9031,8419
5308,6305
6902,6914
4012,8705
7306,7302
7602,7611
3926,8413
2716,7225
8535,9032
8107,8541
5803,6105
3906,3922
7408,8442
6305,1203
8459,7604
2616,8542
4601,5705
3908,8532
7503,7218
7216,7312
3207,6903
3810,8303
3815,3811
7223,7309
2601,7309
4013,8801
7501,8543
7208,9301
8457,8208
7316,8426
8463,8113
5112,6204
8112,8311
8447,6217
3204,3207
2904,3004
8487,8803
5810,6210
3911,8534
7220,8453
6003,6301
3915,6306
8511,8702
3901,8803
8708,8716
6210,6211
2705,7213
8307,8415
7419,7407
5211,5810
5005,6215
4009,8907
3606,9301
7404,7411
8445,5803
5102,5810
8456,8803
7407,3810
7616,8519
8445,5302
5101,6201
511,3006
8441,4811
5502,6005
1209,706
3105,709
3926,8513
7225,8704
7229,8435
7211,8706
1506,3304
7419,8473
7602,8703
5902,6505
7305,8608
8105,8803
7609,7611
7413,8714
7221,8206
5906,5807
6812,8546
8002,9302
7320,8711
2930,2833
7226,9033
7225,8424
4006,8714
6110,6116
8432,809
5103,6302
5609,6307
4403,4420
4114,6507
7403,9026
7606,8308
4701,4410
4007,9113
8483,8406
2907,3302
8464,6906
7217,7323
2524,8547
905,2105
6813,8606
2708,3214
5107,5811
208,2104
6301,6307
5505,5407
7506,8534
2204,2204
4407,8901
4011,4012
8416,7212
6307,6102
2846,8532
8506,8517
3920,8424
5108,6214
4706,4803
2502,7202
2811,2828
7505,8409
8484,8516
4403,9208
7218,8504
3206,4811
2846,8526
7210,8439
2621,6905
4410,9112
5306,6308
2619,7209
2922,2941
1302,3203
3906,3923
3210,4202
8206,4418
3909,4807
7612,2203
3911,3926
7223,8503
5507,5511
2910,3405
2710,8803
7228,8704
2921,3812
7419,9304
7407,8410
7609,8901
104,204
1006,1102
7607,1806
7308,8303
2850,8532
9033,9014
4823,4808
5105,6211
2905,3305
409,2106
2102,2102
2611,9030
8455,7309
7315,8605
7205,9111
7502,8301
5311,4818
2507,6910
2819,7224
5911,5806
4007,6405
3809,5910
705,2308
5515,6211
103,1503
2843,8538
6704,6704
7603,8207
7217,7324
5808,6507
5801,6217
7605,8450
2824,3208
4820,4903
5516,6504
4403,9202
5305,6808
4005,9021
7111,9112
2001,2106
5102,5112
8101,8455
9001,9033
4112,6603
7326,7309
1302,2005
7318,9301
7202,9305
709,702
7508,8211
2611,8468
6005,6201
4412,4421
8456,8802
7215,8805
2823,3205
1210,2208
806,811
2849,7226
8413,3819
7505,9108
6501,6502
7213,8429
2846,8538
4002,6002
8405,8405
3801,8540
7217,9114
3908,5705
7605,8203
5503,6504
7212,8530
1513,3305
5507,5908
8417,7001
5909,8445
8307,8436
7616,8533
5402,5513
5510,6204
5603,6401
7201,7224
7325,7309
5203,5911
7213,8704
5504,6302
2919,3819
5110,6003
3921,6406
3204,6214
6908,6905
2103,2005
5105,6215
3704,9008
7220,8903
5403,6211
6901,6810
2901,2905
6004,6004
7504,8431
6305,2101
5212,5208
2513,8457
3812,5906
8466,8454
7220,7323
7325,8304
4003,4008
3925,8429
3905,4908
8474,7205
8464,7103
8459,7610
3809,5516
7505,8463
9033,9105
2713,4005
5601,5911
8402,8424
5407,6214
5407,5705
3919,8517
8207,8464
2801,2806
9031,8803
3504,3004
8479,8208
1201,2308
7616,8405
3006,2933
7603,8454
8482,8479
2309,2308
7010,2918
2601,7221
804,2007
8445,6115
5504,5503
2817,3811
8456,2516
3202,6104
8104,8451
3904,8532
7315,8702
8602,8704
3102,5205
3204,5911
8483,8438
5105,5107
3910,8542
5515,6304
9024,4410
7205,8708
8448,5309
8543,8802
2707,3303
2616,7112
9013,8456
8213,6211
2716,8528
7419,9207
7604,8711
4413,4419
7419,8513
5606,5514
5107,5810
1007,1108
8438,1904
4006,4010
2843,5605
4002,8605
8468,7228
8457,8805
8507,9102
7211,8455
2823,3920
3903,3208
7606,8484
8532,8502
7213,8481
7226,7324
2919,3812
8416,8416
7019,5901
8407,8905
7403,8528
2818,2523
2802,3604
5506,5911
2918,2209
2008,1704
3104,801
9031,8444
2505,7006
3806,5907
5308,5901
7403,8706
2601,9301
9014,8801
2504,6815
8481,7309
8101,8539
8457,8466
4007,4201
4304,6202
7224,8712
5207,6006
4811,4907
5307,5806
5402,6504
8543,8475
5108,6307
2716,8505
8305,8305
5007,5808
5501,5514
3914,3809
5403,5804
3801,8506
4810,5311
4006,6306
7008,7020
7310,8424
7227,8705
3907,9109
6004,5803
7211,8430
8482,8715
8534,8703
7409,8526
8477,3926
7209,9112
5802,6308
7410,8310
5511,5907
7211,8605
7020,9004
5001,6108
5006,6109
5516,5514
5906,5602
206,210
7501,7222
4417,4421
8707,8710
7217,8418
7228,7301
9031,9111
8451,5311
6914,6911
5103,6201
7213,8409
2617,7903
7904,8201
8439,4807
7904,8468
2925,3003
3809,5903
8439,4901
7501,8301
8468,7315
7208,7307
2817,4005
5505,5803
8201,8206
5503,5908
8407,8511
7616,8706
8408,8709
3205,8443
5504,6304
3807,5904
8455,8704
3603,3604
7610,8707
8113,9301
5207,6103
7326,8710
7412,8538
5501,6215
7318,8487
102,403
2513,8460
8112,3816
8205,7321
2823,7011
2308,101
7404,7412
2927,8442
8207,8431
2710,4011
7312,8427
2529,2523
2821,3213
5605,5407
5902,6206
4810,4903
7229,8215
5310,6304
2504,7228
9002,9007
1006,2106
3901,8428
4011,8714
5802,6406
1501,2104
7904,8429
8446,5801
6505,6507
7204,7223
5306,5311
3910,3811
2842,7002
5802,5908
4203,4202
5113,6209
8452,6102
1207,2106
811,2105
7419,8716
2606,7613
3810,7302
7616,8433
7406,8544
8532,9207
1702,2105
809,811
8509,8434
2811,3207
8484,8429
5104,6207
104,406
7506,8607
2716,7218
7409,8706
4601,6209
8547,9028
5108,6506
5511,6116
5810,6304
2716,5509
2617,7222
3206,7006
3901,8703
7503,7224
5408,6601
7306,8803
7601,8706
7306,8461
1301,3004
6210,6208
8211,8438
5307,5701
7415,8302
8446,5809
2805,8504
5806,6304
7405,8901
2701,7206
3803,3806
4602,6502
2823,6804
4205,9202
8474,8464
7223,8307
7601,8517
4706,6305
8532,9110
7211,8419
5505,6206
7221,8605
4601,9202
7502,8428
2820,6908
7214,8431
7213,8714
7307,8605
7203,8701
8507,8538
8533,8501
7217,8435
5801,6307
3405,8703
5507,6117
3507,2206
2102,2203
4706,5602
3202,6208
7203,8431
7202,7201
6902,8455
7217,7415
8209,9301
5906,8903
2934,2933
2912,3303
4001,4009
7326,8908
3824,7326
2716,8506
5403,5810
8537,9107
3810,7213
3819,8431
3903,8907
7326,8479
7616,8207
7219,8302
5403,6306
3926,8711
4412,8715
7228,8803
9010,3701
2710,8429
4812,6813
3906,3702
3506,6102
1513,1517
8515,8454
8484,8714
7407,8535
7602,8609
6103,6307
3805,3406
8208,4408
7215,8419
5202,6003
5509,6211
5106,6206
7905,8536
5206,5801
7213,8479
2516,2517
6001,5702
7217,7307
4001,9206
7204,8707
2614,9305
3910,3307
5504,6201
7804,3603
8908,7308
8484,8450
7306,7321
7315,8803
5906,6813
2926,3921
7220,8479
5103,6117
8708,8427
6903,6909
7406,3810
7214,8207
1007,1104
8474,2523
2917,3824
7304,8473
6506,6505
5101,6205
1214,208
8804,8803
106,1602
7226,9302
8538,9028
7318,8714
5310,6308
7223,3810
801,1905
7306,8417
7224,7317
7407,8602
5111,5805
8480,7326
7227,7229
7804,3210
7905,9301
7320,8431
2930,3402
3912,5510
4016,8477
8207,8433
8477,3925
5802,6210
7211,8410
2701,7216
8451,5904
2621,6806
7217,7321
6506,5901
8462,8707
2614,8311
5605,5408
5402,5907
8459,7214
2710,8407
4421,4413
8462,9302
2821,7219
7218,8483
3926,8906
3901,8536
3903,5503
7305,8607
8445,6003
2805,2815
7326,8477
7223,8461
7211,8712
3806,3401
7405,8805
4302,6507
7306,9302
8514,8541
7217,7308
4106,4303
2842,3602
6001,4202
2823,3704
8487,8410
4702,4818
5601,6115
7508,9111
8482,8805
5606,6302
805,2202
8479,9110
5401,6307
8479,8412
7210,9301
6113,6307
2807,3810
4005,6506
5203,6209
7213,8431
8444,6117
8442,8534
3208,8705
3203,5111
8532,8472
7403,8487
5506,6209
709,1404
2604,7202
7308,7324
5202,6105
3809,6207
8543,9018
302,305
8208,8510
8474,3207
5507,5509
2840,8542
8458,7228
4817,4901
4017,6216
106,401
3101,1006
2819,7013
2915,2808
7320,8519
3401,3405
8420,4006
7409,8901
5205,5207
5004,5007
9032,8605
5604,5910
8452,4113
8512,8706
7222,8711
3908,5503
7307,8402
2709,3811
7017,3002
7403,9206
5203,5212
2529,6810
7010,3004
3213,3209
1522,2309
7318,8404
7409,8425
5511,5603
7502,8532
7907,8714
5806,5909
5604,6504
5006,6209
7507,8454
1513,3302
6804,8205
7507,8606
7614,8430
808,2008
5606,6216
5407,6115
7209,7320
8487,8445
5105,5808
3910,6303
2926,6406
2716,2828
5906,6403
5506,5609
8307,9026
5301,5808
5107,6208
7903,3601
8444,4202
2601,7312
3926,8507
3818,8517
3923,1601
3104,1008
4805,8439
6907,6905
5307,5807
4002,8481
2602,7228
7411,9209
4002,4013
7312,8605
6117,6115
8457,7324
7409,8207
4005,8708
3809,5309
2806,2918
1108,2103
7216,8435
3909,3208
7303,8402
2805,2839
8206,8207
7111,7118
5201,6207
3923,711
7404,9033
7317,7308
2823,8546
5903,5905
7107,9302
7310,2811
4908,5901
5606,6206
2815,7004
7605,8533
8428,8479
5102,6308
7205,8487
204,1601
5402,6404
1214,207
8482,9101
2512,2523
4801,4901
5112,6502
7602,8903
8482,8508
3205,6006
5112,5911
8544,8607
1302,3405
2920,3303
7409,8483
5308,6301
7407,8802
7306,8479
8207,7223
7204,7320
1302,2103
3403,6306
5609,5806
4002,3812
3818,8486
2821,3215
3404,3921
2910,3925
5516,5807
302,1603
8502,8515
3907,3917
7207,8901
5206,6206
5308,5607
7009,8703
8109,7224
6305,604
8441,4802
8451,6115
9032,8537
1107,1904
1515,1904
4810,4906
8452,6302
8110,8532
2526,6910
7326,8436
7613,3813
7503,8463
6805,8208
8465,4420
4704,5603
2716,7604
7107,8211
7603,3601
7412,8451
4016,9113
7206,8709
8108,8607
1508,3401
5103,5601
8111,8207
8444,5408
8462,7219
8447,5803
8457,7228
8543,8470
4409,4418
3905,3213
2910,3926
5804,6206
7410,7410
5911,5906
7216,9301
4802,4904
5306,6209
7208,8713
3919,8547
7613,2711
2807,7605
7605,8537
5406,5902
7204,8703
8514,7506
7318,8479
2927,4823
5601,5703
5110,6304
2902,4007
7208,8207
8407,8604
4705,4819
7203,8907
2806,2833
7326,8429
2704,2701
5308,6502
1302,2009
4112,9206
3902,6406
6502,6507
8506,8509
7215,8502
804,810
7308,8487
7219,9303
7213,7304
8543,8510
7616,8429
5513,6202
1209,808
5903,8703
2513,7218
5516,6305
7326,9024
5004,6212
7407,8606
8208,8465
8707,8703
7408,8458
2504,3213
6813,8607
8454,7205
2716,7009
2905,3208
4106,6403
3812,5604
2716,9022
8479,8448
2518,6913
7202,7224
5811,4201
8102,5605
7326,8212
3803,3809
8454,7218
2523,6907
5209,6303
5507,6209
5902,6507
9002,9027
4817,4911
5502,5907
102,4107
2829,3808
7211,8450
7606,9111
6210,6214
3506,9112
7109,8306
7207,8607
7212,8711
3901,6106
7207,8906
5212,6405
3916,3926
4812,4817
5507,6102
3404,3303
7305,8417
4806,4814
5401,6214
7312,8479
2504,8113
4411,4419
2506,6813
2929,3909
5113,6202
7210,8902
7616,8514
3606,8468
5202,6101
5810,6213
7204,7307
7116,9101
2846,8507
3902,5802
2807,3824
3403,5606
7405,5605
5511,6109
5605,5810
4010,8701
5506,6101
3804,4807
7208,8803
8541,2716
8532,8702
5401,6117
5204,6115
1702,3302
4114,6404
5004,6112
7215,8428
7205,8429
5310,6502
6102,6114
308,1603
7307,7303
4413,8907
5403,6704
8431,8446
3810,8481
7306,8406
4002,6217
5906,6206
7405,8203
8459,8473
2519,7220
4806,4823
3506,3922
7215,7308
3903,6216
8479,9207
8544,8803
7405,8308
3101,1214
2904,2914
3506,6913
6308,5805
8452,6207
7405,8311
8542,9030
2607,7806
7210,8704
2914,3206
5606,5808
8456,7228
7419,8311
5406,6303
2912,3925
2619,7324
2926,5509
2303,2106
8536,8530
2940,1905
8438,1108
1510,3405
8482,9111
9032,8403
6002,5901
6813,6813
8307,8403
5403,5808
5205,6005
5508,6202
2841,2816
8711,8483
8433,806
5810,5703
3403,5802
2917,3004
3214,4421
7203,8482
4304,6102
3209,4421
9033,8430
6003,5910
4010,8803
3908,5501
3809,6105
7307,7311
7229,8302
8002,9307
102,4205
2817,6905
8420,5604
8438,803
2941,3005
8460,8706
8534,9032
4703,4810
2608,7222
7401,7409
7404,8908
5204,6116
8532,8518
3901,3005
7613,2804
4016,4201
2607,8454
5509,5801
8534,8541
3212,4911
2843,7115
8460,7222
8419,7222
8474,2508
7228,8431
3823,3823
7408,8468
9033,8474
8101,8467
7903,3304
5305,6114
9033,8476
3923,303
7107,9031
3910,8541
7409,9030
8544,9029
7315,8412
8479,8402
7203,7302
9001,9026
2927,3707
4409,8903
3905,3924
8505,8426
7222,8503
1602,2104
7616,8481
2927,3808
8503,8601
2209,2106
6305,808
7208,8709
5507,5403
5604,5705
1516,1503
5401,6507
2716,7208
7903,3811
8438,2007
4007,8707
8484,8604
3912,5801
7905,8538
8455,8479
2711,7321
7215,9304
8708,8511
5811,4202
5906,5604
3210,4205
5104,6502
5601,5511
4017,9003
9032,8444
2712,3210
2940,2104
2908,3004
5502,8804
7212,8418
8309,2202
8503,8429
1202,2104
4823,4801
5406,3306
7903,3812
7227,8604
8538,9032
4705,4904
9032,8434
7409,8405
7213,8207
4016,8708
8541,8470
3923,8480
7410,8535
3405,6405
7406,8403
5605,6210
3901,6211
8104,8514
1209,811
3808,1404
1802,2106
4009,8424
8451,5810
2505,3210
7404,8532
3204,6209
5003,6215
7506,8704
8501,8476
2847,4811
8456,7213
7320,8479
3204,5606
8201,703
7203,7206
7806,7804
7226,8402
3809,5005
2811,711
3926,9109
8540,9008
2834,2927
8209,8803
7229,8512
5510,5801
5511,8446
7608,9301
5505,5515
7604,8603
8532,8536
8103,9022
7604,8536
8468,9301
7406,8542
8483,8701
3404,5904
209,410
8105,8542
8533,9031
8109,9027
7107,8302
1404,1512
5906,4014
7605,8711
5007,6215
5515,6214
7212,8479
7505,8479
4205,8715
7804,8714
4808,4911
8482,8607
8501,8606
2921,3707
7412,8901
5910,8449
7222,8413
4501,4503
8461,7606
3506,6210
5601,6216
8001,8303
9032,9104
7203,7221
501,6110
7412,8468
906,2205
9024,3925
7616,8407
2609,8007
7219,8451
5508,6103
8474,2615
8473,8474
5301,6110
5804,6203
8518,8525
4421,9206
5113,6504
7610,8710
3507,3004
7304,8419
3808,1002
8473,9024
5007,6207
7405,8484
8425,8427
7315,7307
410,1603
8308,6204
3810,7228
4702,4814
3910,8714
8003,8538
2710,4012
6003,6303
8463,8708
8458,8487
7003,8707
7801,8714
5507,5516
7304,8487
8542,8519
3101,1005
2810,3006
5204,5807
8514,7801
7306,8427
7419,9025
8538,8536
7215,8487
2601,8479
7216,8716
3821,2102
5406,5908
7419,8517
6001,6114
4822,4823
7015,9005
3905,5516
8541,9006
7315,8607
8461,8460
3903,8528
5310,6302
9104,8802
2602,7219
1904,2106
7325,8308
2602,7220
7207,8702
4002,6115
5508,5806
8482,8452
4006,8907
8534,9006
8455,9302
7226,8448
905,403
9033,9207
4007,8547
5508,6405
8103,8536
7306,8215
2942,2936
406,406
3902,3918
1602,2301
7209,8432
2603,8504
8482,8447
8487,8443
5001,6214
8202,2506
1506,1505
2604,7501
2842,7018
4007,8512
6005,6004
5208,5911
8447,6303
5804,6303
2503,3811
1301,3006
7613,8609
8445,6505
7216,8310
5401,6207
8487,8450
2518,6910
5303,6202
2308,1214
5211,6215
5202,6001
3208,6201
8473,9007
7325,7311
5201,6111
8506,8702
7405,9104
5705,5703
3819,8714
8545,9022
9107,9101
5902,6204
7228,7315
9024,8480
5511,5807
7218,8606
8209,8458
2613,7202
8482,8435
9114,9105
906,3304
2618,7305
3104,708
4016,6115
5801,6117
2528,7013
4701,3804
7005,9013
5401,6502
5516,5808
4011,8704
2707,3907
5501,6104
7411,9111
1102,1901
4004,8708
3926,9207
3915,5402
5406,6308
7901,7225
7229,8455
8431,8468
8456,9111
5301,5602
7616,8427
2812,2915
2824,7013
7404,8707
7407,8805
8533,8534
7318,8437
2819,4113
2604,7504
7110,8419
9033,9026
5601,5901
8506,8501
5510,6117
304,1603
5507,6307
7607,8310
2817,3306
7602,8538
7312,8425
5604,4007
8445,5004
8507,8802
5102,4201
3204,3206
7616,8442
2601,8417
7309,1510
7301,8605
7219,7318
3926,3917
7501,7501
7601,9306
4016,8537
7601,8208
6213,6204
7306,8483
8534,9114
7229,7305
2915,3208
2902,3403
7410,4911
1513,1203
8482,8469
1107,2106
8408,8905
2716,7228
4005,8544
5516,5701
7320,8707
7220,8406
5402,5516
8511,8511
2921,2929
2716,8509
3906,8481
5307,6207
2835,2919
2715,5602
5112,5905
5604,6110
3403,5910
2849,7224
7206,8204
5803,6301
7419,8410
7215,7309
7224,8468
807,2007
7801,9301
4009,4014
2613,8457
1006,2208
5105,6214
7216,8448
2207,2008
2511,3209
8526,8803
7905,8468
6501,5602
2843,8541
7214,8906
4114,4115
5604,5906
8482,8418
7601,9208
7112,7106
5306,5901
3912,5603
8404,8402
506,506
8477,6108
3105,302
2927,3204
2907,3305
7406,8518
5301,5603
8420,5806
5507,5907
7326,8904
8205,6804
7217,8468
6002,5705
5005,6308
7222,8212
7505,8544
8413,2711
7301,8604
2842,7016
7311,8609
8542,8703
7217,7301
3506,4823
3908,5804
701,709
3804,4823
8486,8523
7208,8302
1505,6203
5508,6212
8537,8543
8445,5511
7219,8904
7408,7419
8502,8535
7215,8905
7220,8439
5503,5404
8479,9007
4908,5907
2530,6809
5903,5604
2619,7302
2935,2941
4002,8803
8308,6104
2842,3405
5516,6115
8483,8704
7501,8482
8208,8459
8545,8513
2716,3925
6504,6501
5109,6301
5504,5702
8407,8711
6208,6208
7403,8539
7616,8437
8503,8504
3903,8512
8444,6103
3921,8903
1301,3303
8466,8478
5806,5907
7326,8211
2918,3307
4804,3704
8534,8518
709,2005
7220,8309
2603,8503
1205,1518
7905,8438
7203,8308
8480,7616
7406,8483
8514,6907
7218,8201
9031,9110
1511,3809
3819,8703
3814,3405
2004,2106
2834,3004
5305,6505
5206,6101
2822,7220
5606,6207
5503,5511
7010,2103
8408,8702
2601,8608
8003,8301
4001,9111
2818,8714
308,2104
8418,306
7408,7410
7603,8409
5104,5602
6808,6809
4008,4009
906,2007
7218,8435
7020,7014
7019,6303
8477,4007
1008,105
2610,3212
5512,5806
2901,3506
703,2104
7319,5810
5407,5703
1512,1517
6307,6101
5902,5509
2908,3204
6307,6207
7224,8802
7210,7305
3204,7117
8453,6405
2703,6815
8113,8205
8514,7408
2835,2106
6107,6114
6001,4201
8463,8479
7001,7011
2942,3909
8547,8535
4407,4413
8901,8901
7229,7304
5007,6204
7907,8516
3908,6101
3925,8418
8455,8213
9112,9105
8445,5805
3105,1008
5506,5806
2710,8705
2705,7216
5802,6202
7019,6306
3206,4814
2504,8516
5407,6301
3810,9302
3206,6113
7219,8511
2823,7018
8109,6908
4411,8907
3912,6308
7214,8705
4002,8604
8437,1103
3104,1801
7504,7507
5101,6116
3909,3920
8439,4817
5502,6207
4005,4201
7203,8208
7209,8458
8463,8457
8481,8410
2701,8417
8420,6807
4811,4811
3907,8215
5111,6309
2711,2909
3812,3918
7218,7227
3205,3305
5903,6114
9033,8519
2819,4205
709,2007
3202,4115
3302,2202
8547,8534
2702,2704
5206,5212
7408,8451
511,502
8515,7226
2932,2937
4016,8547
7307,8473
7315,8431
7502,5605
5502,5902
6815,8464
8421,2203
7610,8904
5508,6117
2833,3004
5401,6308
5511,3306
5004,5911
2810,6907
8468,8603
7606,8482
5607,5910
8112,8535
7903,7907
2924,3908
7220,9304
208,1603
7601,9033
5609,6209
8430,8474
8406,8479
4101,3202
4106,4203
3801,8207
7613,8803
5107,6001
7406,8468
7217,8206
8532,8534
7217,8902
8420,2515
4008,8547
6909,6914
7223,8603
7115,7113
7212,7315
5408,6209
3215,4811
5604,6108
3902,6211
1108,2202
8483,8709
1514,1905
3812,6401
5207,5901
8208,8431
7502,8503
5801,8451
1101,2106
3809,5406
8408,8602
406,405
8483,8430
5202,5308
7217,8451
7225,8462
7207,6603
712,2104
7405,8506
3920,8215
8210,1605
4503,9206
2610,7225
3926,6504
5604,6215
7304,9304
2621,3207
5005,5911
8479,8501
2617,2605
8501,8418
8537,8541
8486,8486
7201,7211
4701,3703
6117,6110
5406,5512
8515,8706
5804,5808
4004,4009
5504,6206
1513,1522
7218,9206
8108,2823
2832,1704
7903,3207
404,2106
4101,4203
3909,6211
8407,8426
3806,4410
7606,7612
8007,8311
7206,8487
3816,6906
1515,2104
3602,9306
8407,8479
4017,6402
7905,8516
7406,8512
5301,6204
8454,7320
206,410
5308,5910
2846,6909
8473,9022
5405,6306
5107,6216
1603,2301
8457,8707
3904,5404
7223,8404
4007,8713
7224,9304
4005,8907
3807,3211
5006,6505
4002,6306
7325,8706
5211,4201
4304,6304
1001,1103
2520,6810
5508,6304
2905,4002
5005,5907
7506,8466
5104,6307
3404,4807
7220,8450
3908,5908
7312,8903
3506,6203
8456,7221
1515,1806
8502,8412
4403,4405
8445,5204
5504,5701
5003,6204
7223,8411
8464,8480
5101,6104
8205,7013
5806,5810
8536,8601
4702,4810
9032,8475
4113,6602
7228,8203
6307,6216
7210,9302
2823,7002
7409,8303
6813,8603
7326,8707
9032,8454
8603,8606
2902,3303
8420,8445
7009,8714
7208,8402
803,2006
4411,8537
8506,9032
7505,8428
5510,6210
7503,7508
7305,8427
6808,4411
2603,8542
9208,9209
3920,8802
7405,8448
8542,8422
5504,4201
5303,6116
8456,8708
3204,6206
2101,2104
3903,3405
5111,6203
8477,8480
7221,8419
8421,409
8502,8607
7310,2205
2836,1905
1505,5107
4017,8517
8538,8540
2812,2916
1108,1102
2530,6801
8482,8444
1209,1008
7223,8433
5111,5905
2511,3207
7204,9111
8455,7214
809,813
5105,5702
7106,9108
5401,6105
5306,6115
8454,7301
3504,3202
5607,8906
2901,3003
2528,3210
7318,8406
7801,3207
7408,8522
2839,8546
7109,5605
4003,4009
8206,8205
5603,5803
4802,8443
8501,8445
3818,8540
3403,5510
1007,410
5108,5705
7207,8205
5104,6202
5407,8451
7218,8905
9033,9018
7506,8905
7209,8606
8906,8901
8514,7212
8503,8486
8444,6309
5112,6115
1008,1904
4403,4810
5104,6210
3801,8486
2931,3206
8432,807
7201,7301
7404,8454
3812,3917
7214,8487
5905,6507
8455,7609
6001,6111
7204,7317
7229,8438
2810,7020
8446,5811
8532,9301
5108,6106
5501,6004
8482,8467
8407,8713
8407,8603
8514,8468
3204,6105
7303,7309
5515,5608
7218,7321
3204,3604
8466,8473
2928,3601
8451,6103
3005,3006
8522,8521
5112,6212
7905,8903
7403,8512
3801,9022
7209,8711
3210,8714
7207,8501
3901,8709
3802,3210
5005,6006
1301,3211
7203,8203
8480,7224
7206,8455
210,2301
3706,9008
5602,6210
8482,9305
5906,5806
8479,8414
6903,8438
5504,6217
7110,9026
8459,8207
5511,6113
7213,8903
4703,4901
7106,9111
5112,5810
9002,9032
1513,1513
1516,3406
8438,404
7221,8905
5202,5513
8464,6902
5502,5705
7210,8307
7616,8421
5308,5811
2840,3405
8309,3004
3912,6204
7801,8536
8533,8527
4002,5906
4304,6117
8421,3006
7403,8537
5506,6005
5205,5802
1108,2106
7217,8606
8546,8537
4011,8803
5803,5911
8309,2101
5510,5702
2807,7411
3926,9030
5202,5810
8468,7411
1214,401
1209,810
4816,4904
1209,1101
2811,7004
3815,3003
5513,5909
5205,5807
8420,5512
3403,5705
809,2106
8501,8448
7220,7326
7501,8708
3204,6005
3816,8480
7312,8606
2805,2852
3105,105
8108,8431
7211,7326
5007,6208
7228,8208
3901,6702
5901,6306
7219,8465
1002,1102
7218,8461
2614,8906
3902,3925
7202,7324
5202,5703
6308,5704
2711,3602
8451,6112
2617,7224
3903,6006
3808,702
5602,6507
8462,8463
8541,8708
2712,3215
2926,4006
3102,701
8456,7013
7325,9024
5806,5911
2835,3105
8454,7212
5207,5210
4115,6405
7412,8516
2518,6804
7205,7305
7224,8606
7608,8538
8209,8480
808,2206
8207,8604
6003,5903
1511,3304
5405,6305
2849,8545
8534,9207
7220,9027
8002,8308
2824,7011
6117,6108
7105,7116
6305,2306
7312,9301
5516,5801
2823,3923
3804,3402
8440,4911
9112,9101
5509,6101
7601,9305
7002,9111
7604,8706
5110,6111
5902,6207
7610,8714
7225,8707
7505,8461
7322,7322
2506,7009
2942,2939
8480,3816
7227,8902
7209,8438
5005,5803
2618,7209
4908,6914
6003,6111
8546,8406
2823,3208
8482,8708
8543,8528
2520,6907
2707,3925
5205,6109
8468,7305
5401,6216
8111,7219
8447,6302
8468,9307
3105,1801
6308,5907
7606,8707
3825,3105
2707,2708
4807,6507
7010,7020
7601,8501
7219,8802
5505,6307
7310,2915
7601,7118
8105,9303
7224,8601
2605,2822
4005,8706
6806,6904
7218,9033
6002,6404
4418,4416
7224,8427
8483,8605
3212,4909
8462,8704
2847,3824
2821,8480
2612,9030
4706,4903
7505,8535
2616,7109
3211,3215
5804,6304
5909,6211
5110,5111
3913,2105
714,2104
7612,2202
2508,3816
